t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.186326249340e-13,5.000000036940e-02,1.583766864150e-09,9.499999978030e-01,2.438327760570e-11,2.195634876040e-10,1.000000000000e+04,6.319288555450e+03,5.000016575020e+02,6.087263748090e+03,5.795625062180e+03,7.504713517360e-03,2.000000000380e+04,1.448594103480e+23,4.526095203610e+06
1.304121143080e-13,5.000000040600e-02,1.741025163300e-09,9.499999975850e-01,2.680438715390e-11,2.413647878240e-10,1.000000000000e+04,6.319288565400e+03,5.000018220820e+02,6.087263756890e+03,5.795624941490e+03,7.504713517360e-03,2.000000000420e+04,1.448594103510e+23,4.526095257450e+06
1.423682960220e-13,5.000000044330e-02,1.900642336940e-09,9.499999973630e-01,2.926181334540e-11,2.634931075460e-10,1.000000000000e+04,6.319288575500e+03,5.000019891300e+02,6.087263765830e+03,5.795624818980e+03,7.504713517360e-03,2.000000000450e+04,1.448594103540e+23,4.526095312090e+06
1.545038204630e-13,5.000000048100e-02,2.062653747190e-09,9.499999971390e-01,3.175610463710e-11,2.859533010610e-10,1.000000000000e+04,6.319288585620e+03,5.000021586830e+02,6.087263774790e+03,5.795624694630e+03,7.504713517360e-03,2.000000000490e+04,1.448594103570e+23,4.526095367560e+06
1.668213777700e-13,5.000000051940e-02,2.227095349210e-09,9.499999969100e-01,3.428780665470e-11,3.087504475980e-10,1.000000000000e+04,6.319288596020e+03,5.000023307800e+02,6.087263783990e+03,5.795624568420e+03,7.504713517360e-03,2.000000000530e+04,1.448594103590e+23,4.526095423860e+06
1.793236984360e-13,5.000000055830e-02,2.394003574770e-09,9.499999966790e-01,3.685748428720e-11,3.318895501650e-10,1.000000000000e+04,6.319288606580e+03,5.000025054590e+02,6.087263793330e+03,5.795624440330e+03,7.504713517360e-03,2.000000000570e+04,1.448594103620e+23,4.526095481000e+06
1.920135539130e-13,5.000000059780e-02,2.563415423210e-09,9.499999964440e-01,3.946570717160e-11,3.553757380670e-10,1.000000000000e+04,6.319288617290e+03,5.000026827580e+02,6.087263802800e+03,5.795624310300e+03,7.504713517360e-03,2.000000000610e+04,1.448594103650e+23,4.526095539000e+06
2.048937572210e-13,5.000000063790e-02,2.735368448870e-09,9.499999962050e-01,4.211305348920e-11,3.792142175470e-10,1.000000000000e+04,6.319288628160e+03,5.000028627160e+02,6.087263812410e+03,5.795624178330e+03,7.504713517360e-03,2.000000000650e+04,1.448594103680e+23,4.526095597870e+06
2.179671635800e-13,5.000000067860e-02,2.909900769370e-09,9.499999959630e-01,4.480011009420e-11,4.034102729430e-10,1.000000000000e+04,6.319288639190e+03,5.000030453740e+02,6.087263822170e+03,5.795624044380e+03,7.504713517360e-03,2.000000000700e+04,1.448594103710e+23,4.526095657620e+06
2.312366710330e-13,5.000000071990e-02,3.087051074140e-09,9.499999957180e-01,4.752747264380e-11,4.279692678530e-10,1.000000000000e+04,6.319288650380e+03,5.000032307710e+02,6.087263832070e+03,5.795623908420e+03,7.504713517360e-03,2.000000000740e+04,1.448594103740e+23,4.526095718270e+06
2.447052210990e-13,5.000000076190e-02,3.266858632910e-09,9.499999954680e-01,5.029574572990e-11,4.528966463320e-10,1.000000000000e+04,6.319288661740e+03,5.000034189500e+02,6.087263842110e+03,5.795623770420e+03,7.504713517360e-03,2.000000000780e+04,1.448594103770e+23,4.526095779830e+06
2.583757994150e-13,5.000000080440e-02,3.449363304480e-09,9.499999952150e-01,5.310554301370e-11,4.781979340910e-10,1.000000000000e+04,6.319288673260e+03,5.000036099510e+02,6.087263852310e+03,5.795623630350e+03,7.504713517360e-03,2.000000000830e+04,1.448594103810e+23,4.526095842310e+06
2.722514364070e-13,5.000000084760e-02,3.634605545520e-09,9.499999949580e-01,5.595748736120e-11,5.038787397280e-10,1.000000000000e+04,6.319288685030e+03,5.000038038170e+02,6.087263862720e+03,5.795623488180e+03,7.504713517360e-03,2.000000000870e+04,1.448594103840e+23,4.526095905730e+06
2.863352079530e-13,5.000000089150e-02,3.822626419570e-09,9.499999946970e-01,5.885221098140e-11,5.299447559670e-10,1.000000000000e+04,6.319288696990e+03,5.000040005910e+02,6.087263873280e+03,5.795623343880e+03,7.504713517360e-03,2.000000000910e+04,1.448594103870e+23,4.526095970100e+06
3.006302360720e-13,5.000000093600e-02,4.013467606080e-09,9.499999944320e-01,6.179035556680e-11,5.564017609230e-10,1.000000000000e+04,6.319288709120e+03,5.000042003160e+02,6.087263884010e+03,5.795623197420e+03,7.504713517360e-03,2.000000000960e+04,1.448594103900e+23,4.526096035430e+06
3.151396896130e-13,5.000000098120e-02,4.207171409740e-09,9.499999941640e-01,6.477257243510e-11,5.832556193800e-10,1.000000000000e+04,6.319288721430e+03,5.000044030380e+02,6.087263894890e+03,5.795623048760e+03,7.504713517360e-03,2.000000001010e+04,1.448594103940e+23,4.526096101750e+06
3.298667849570e-13,5.000000102700e-02,4.403780769780e-09,9.499999938910e-01,6.779952267400e-11,6.105122840920e-10,1.000000000000e+04,6.319288733930e+03,5.000046088000e+02,6.087263905940e+03,5.795622897870e+03,7.504713517360e-03,2.000000001050e+04,1.448594103970e+23,4.526096169060e+06
3.448147867320e-13,5.000000107360e-02,4.603339269530e-09,9.499999936140e-01,7.087187728760e-11,6.381777971060e-10,1.000000000000e+04,6.319288746600e+03,5.000048176490e+02,6.087263917140e+03,5.795622744720e+03,7.504713517360e-03,2.000000001100e+04,1.448594104010e+23,4.526096237380e+06
3.599870085330e-13,5.000000112080e-02,4.805891146050e-09,9.499999933330e-01,7.399031734520e-11,6.662582910950e-10,1.000000000000e+04,6.319288759470e+03,5.000050296300e+02,6.087263928520e+03,5.795622589270e+03,7.504713517360e-03,2.000000001150e+04,1.448594104040e+23,4.526096306720e+06
3.753868136610e-13,5.000000116870e-02,5.011481299980e-09,9.499999930480e-01,7.715553413230e-11,6.947599907210e-10,1.000000000000e+04,6.319288772530e+03,5.000052447910e+02,6.087263940060e+03,5.795622431480e+03,7.504713517360e-03,2.000000001200e+04,1.448594104080e+23,4.526096377110e+06
3.910176158650e-13,5.000000121740e-02,5.220155305460e-09,9.499999927580e-01,8.036822930370e-11,7.236892140160e-10,1.000000000000e+04,6.319288785780e+03,5.000054631790e+02,6.087263951780e+03,5.795622271330e+03,7.504713517360e-03,2.000000001250e+04,1.448594104110e+23,4.526096448550e+06
4.068828801030e-13,5.000000126680e-02,5.431959420240e-09,9.499999924650e-01,8.362911503910e-11,7.530523737790e-10,1.000000000000e+04,6.319288799230e+03,5.000056848430e+02,6.087263963670e+03,5.795622108780e+03,7.504713517360e-03,2.000000001300e+04,1.448594104150e+23,4.526096521060e+06
4.229861233050e-13,5.000000131690e-02,5.646940595930e-09,9.499999921660e-01,8.693891420110e-11,7.828559790000e-10,1.000000000000e+04,6.319288812880e+03,5.000059098320e+02,6.087263975730e+03,5.795621943790e+03,7.504713517360e-03,2.000000001350e+04,1.448594104190e+23,4.526096594660e+06
4.393309151550e-13,5.000000136780e-02,5.865146488430e-09,9.499999918640e-01,9.029836049550e-11,8.131066363040e-10,1.000000000000e+04,6.319288826730e+03,5.000061381960e+02,6.087263987980e+03,5.795621776320e+03,7.504713517360e-03,2.000000001400e+04,1.448594104220e+23,4.526096669360e+06
4.559208788820e-13,5.000000141950e-02,6.086625468450e-09,9.499999915560e-01,9.370819863340e-11,8.438110514100e-10,1.000000000000e+04,6.319288840780e+03,5.000063699850e+02,6.087264000400e+03,5.795621606350e+03,7.504713517360e-03,2.000000001460e+04,1.448594104260e+23,4.526096745190e+06
