t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
1.080303596770e-05,3.832257259160e-01,1.177875113120e-01,1.614509972390e-01,1.289162291710e-01,9.161690913140e-02,5.634629294420e-02,3.255049948440e-02,1.692033562580e-02,7.636760550540e-03,2.526561661250e-03,6.498865617770e-04,2.447911663130e-04,8.617158014010e-05,3.051735952630e-05,8.833118465390e-06,1.977178643180e-06,1.000000000000e+04,9.470733930040e+03,9.282686942840e+03,9.061971752310e+03,8.758267681560e+03,8.368371955300e+03,7.804355948100e+03,6.980894274990e+03,5.853341006900e+03,3.410206172710e+03,9.504896276930e+03,8.159753981750e+03,7.138214681910e+03,7.137011964030e+03,7.317707961840e+03,6.691074027290e+03,9.380891896690e-04,3.015263217720e+03,2.183946258400e+22,1.186474340460e+07
1.096508151720e-05,3.992773020940e-01,1.143009606950e-01,1.569632387320e-01,1.255863389580e-01,8.941772214170e-02,5.508048265790e-02,3.185408525750e-02,1.656782411490e-02,7.478294963140e-03,2.473347383890e-03,6.360357241220e-04,2.395759848630e-04,8.433844754100e-05,2.987048885780e-05,8.646717519430e-06,1.935639124010e-06,1.000000000000e+04,9.495408964950e+03,9.309109300020e+03,9.086626026060e+03,8.778643319870e+03,8.382467554100e+03,7.811841568630e+03,6.983060022540e+03,5.852519361940e+03,3.409259009390e+03,9.505216240880e+03,8.159822843030e+03,7.138559437090e+03,7.137751921040e+03,7.318579010440e+03,6.692010971750e+03,9.380891896690e-04,3.045499389980e+03,2.205846228820e+22,1.205560049240e+07
1.112955775000e-05,4.158641645920e-01,1.107916874190e-01,1.523878411750e-01,1.221385894710e-01,8.710404806910e-02,5.372870242930e-02,3.110188244330e-02,1.618466725510e-02,7.305892598120e-03,2.415661553030e-03,6.210634315500e-04,2.339379731670e-04,8.235596770160e-05,2.917030656280e-05,8.444736546010e-06,1.890579729240e-06,1.000000000000e+04,9.516748490010e+03,9.332028337000e+03,9.108066010550e+03,8.796388229720e+03,8.394750369040e+03,7.818365514100e+03,6.984949120200e+03,5.851808766900e+03,3.408438587320e+03,9.505489157410e+03,8.159880031400e+03,7.138855685270e+03,7.138391634810e+03,7.319333363540e+03,6.692824608430e+03,9.380891896690e-04,3.077387614770e+03,2.228942776020e+22,1.225550964050e+07
1.129650112620e-05,4.329591183030e-01,1.072575176820e-01,1.477276324840e-01,1.185796799590e-01,8.468317224810e-02,5.229656728400e-02,3.029753413370e-02,1.577285643870e-02,7.120456647540e-03,2.353793569070e-03,6.050422280980e-04,2.279045110950e-04,8.023382163650e-05,2.842027342910e-05,8.228188147090e-06,1.842229331630e-06,1.000000000000e+04,9.534942823910e+03,9.351620636720e+03,9.126435530640e+03,8.811612436670e+03,8.405294750670e+03,7.823967369210e+03,6.986572514060e+03,5.851202739670e+03,3.407738000630e+03,9.505719136940e+03,8.159927031560e+03,7.139106911360e+03,7.138937015410e+03,7.319977421130e+03,6.693520892790e+03,9.380891896690e-04,3.110959041940e+03,2.253258461740e+22,1.246473359230e+07
1.146594865310e-05,4.505292640200e-01,1.036970004110e-01,1.429865100570e-01,1.149173805270e-01,8.216338567750e-02,5.079048157060e-02,2.944522207010e-02,1.533468840530e-02,6.923030354920e-03,2.288077384860e-03,5.880557440470e-04,2.215071494910e-04,7.798316214410e-05,2.762437554090e-05,7.998238589370e-06,1.790851602680e-06,1.000000000000e+04,9.550218555790e+03,9.368108449190e+03,9.141926667360e+03,8.824467902340e+03,8.414204319800e+03,7.828702117600e+03,6.987945700140e+03,5.850693537630e+03,3.407148636510e+03,9.505910283740e+03,8.159965332140e+03,7.139317133460e+03,7.139395380760e+03,7.320519442370e+03,6.694108198460e+03,9.380891896690e-04,3.146235606000e+03,2.278809173080e+22,1.268348807210e+07
1.163793789290e-05,4.685361084210e-01,1.001095448370e-01,1.381695255350e-01,1.111605104350e-01,7.955390306320e-02,4.921754901250e-02,2.854959689040e-02,1.487272370890e-02,6.714777821190e-03,2.218885567420e-03,5.701972401850e-04,2.147810643990e-04,7.561642066850e-05,2.678705492270e-05,7.756187376910e-06,1.736740360010e-06,1.000000000000e+04,9.562834383650e+03,9.381753198460e+03,9.154770745070e+03,8.835139729050e+03,8.421605385790e+03,7.832636548710e+03,6.989087625200e+03,5.850272562900e+03,3.406660914150e+03,9.506066881170e+03,8.159996233120e+03,7.139490452570e+03,7.139774578440e+03,7.320968355070e+03,6.694595648850e+03,9.380891896690e-04,3.183228822310e+03,2.305603250580e+22,1.291193267860e+07
1.181250697130e-05,4.869357557070e-01,9.649559245590e-02,1.332829987230e-01,1.073189037210e-01,7.686474275220e-02,4.758544383490e-02,2.761567989540e-02,1.438972884590e-02,6.496957368180e-03,2.146621011070e-03,5.515675882930e-04,2.077642953860e-04,7.314703770680e-05,2.591311263700e-05,7.503438668540e-06,1.680213043640e-06,1.000000000000e+04,9.573072474750e+03,9.392845812670e+03,9.165229483680e+03,8.843839068330e+03,8.427642207970e+03,7.835846829240e+03,6.990020003800e+03,5.849930581920e+03,3.406264438740e+03,9.506193141990e+03,8.160020910910e+03,7.139631083910e+03,7.140082996140e+03,7.321333818120e+03,6.694993294760e+03,9.380891896690e-04,3.221938538560e+03,2.333640583930e+22,1.315016048520e+07
1.198969458590e-05,5.056791979960e-01,9.285679599950e-02,1.283346361990e-01,1.034033594450e-01,7.410657805900e-02,4.590225431030e-02,2.664874486900e-02,1.388860695450e-02,6.270889688650e-03,2.071706997340e-03,5.322728491300e-04,2.004968318200e-04,7.058913930500e-05,2.500759252390e-05,7.241466995410e-06,1.621602898380e-06,1.000000000000e+04,9.581227073850e+03,9.401694108410e+03,9.173583665320e+03,8.850794410310e+03,8.432471480880e+03,7.838415794990e+03,6.990766584170e+03,5.849657960720e+03,3.405948249170e+03,9.506293236810e+03,8.160040422680e+03,7.139743289200e+03,7.140329365850e+03,7.321625968750e+03,6.695311812540e+03,9.380891896690e-04,3.262351694130e+03,2.362911713360e+22,1.339818694420e+07
1.216954001470e-05,5.247127164460e-01,8.919616475380e-02,1.233336146760e-01,9.942557241240e-02,7.129057852930e-02,4.417632077090e-02,2.565419647040e-02,1.337232655690e-02,6.037925071790e-03,1.994576977560e-03,5.124217678560e-04,1.930196700300e-04,6.795720355010e-05,2.407566148140e-05,6.971782005350e-06,1.561250938720e-06,1.000000000000e+04,9.587592784630e+03,9.408609853620e+03,9.180121241260e+03,8.856242171810e+03,8.436256223950e+03,7.840429897740e+03,6.991352300520e+03,5.849444929650e+03,3.405701124140e+03,9.506371120500e+03,8.160055726680e+03,7.139831317250e+03,7.140522596450e+03,7.321855257050e+03,6.695562407100e+03,9.380891896690e-04,3.304441144680e+03,2.393396978290e+22,1.365593906990e+07
1.235208312490e-05,5.439782069430e-01,8.551809088700e-02,1.182905463200e-01,9.539805521210e-02,6.842832475840e-02,4.241616825260e-02,2.463752518780e-02,1.284389639170e-02,5.799431890910e-03,1.915670898390e-03,4.921248645940e-04,1.853744697260e-04,6.526593906440e-05,2.312256601430e-05,6.695915731980e-06,1.499503069600e-06,1.000000000000e+04,9.592462144060e+03,9.413904721990e+03,9.185130275490e+03,8.860418327430e+03,8.439158358960e+03,7.841974572970e+03,6.991801680840e+03,5.849282076660e+03,3.405512398430e+03,9.506430671920e+03,8.160067643460e+03,7.139899092450e+03,7.140671001740e+03,7.322031364900e+03,6.695755292830e+03,9.380891896690e-04,3.348164171200e+03,2.425065437490e+22,1.392324523270e+07
1.253736438180e-05,5.634138607710e-01,8.182849093490e-02,1.132175483270e-01,9.133402866230e-02,6.553158687440e-02,4.063028164550e-02,2.360413751620e-02,1.230626540560e-02,5.556750530070e-03,1.835420826950e-03,4.714909215640e-04,1.776022309000e-04,6.252981704770e-05,2.215346427500e-05,6.415373127390e-06,1.436698808900e-06,1.000000000000e+04,9.596106285500e+03,9.417868017090e+03,9.188877577910e+03,8.863540772300e+03,8.441326841080e+03,7.843128150960e+03,6.992137144810e+03,5.849160851860e+03,3.405372391600e+03,9.506475412630e+03,8.160076896640e+03,7.139950156540e+03,7.140782109570e+03,7.322163052750e+03,6.695899712100e+03,9.380891896690e-04,3.393461670610e+03,2.457874282750e+22,1.419982482460e+07
1.272542485750e-05,5.829548240720e-01,7.813469704290e-02,1.081281298710e-01,8.724731137540e-02,6.261221278600e-02,3.882701354410e-02,2.255929219690e-02,1.176228671920e-02,5.311177074380e-03,1.754245792350e-03,4.506256780390e-04,1.697428043540e-04,5.976289864050e-05,2.117336431630e-05,6.131613981720e-06,1.373167166530e-06,1.000000000000e+04,9.598764997360e+03,9.420766419940e+03,9.191630154360e+03,8.865842793390e+03,8.442930877440e+03,7.843983802000e+03,6.992387110940e+03,5.849071378920e+03,3.405267782700e+03,9.506507030470e+03,8.160084208090e+03,7.139989344890e+03,7.140867134750e+03,7.322264644990e+03,6.696013366080e+03,9.380891896690e-04,3.440257292300e+03,2.491768213570e+22,1.448528182530e+07
1.291630624040e-05,6.025338229680e-01,7.444532617920e-02,1.030369529130e-01,8.315216505350e-02,5.968205872950e-02,3.701456318070e-02,2.150809472710e-02,1.121471566840e-02,5.063961780140e-03,1.672551031550e-03,4.296317123140e-04,1.618348419040e-04,5.697881748160e-05,2.018711886710e-05,5.846051613660e-06,1.309226506240e-06,1.000000000000e+04,9.600662790540e+03,9.422828091850e+03,9.193570274830e+03,8.867452891410e+03,8.444044274630e+03,7.844573772020e+03,6.992557504970e+03,5.849009855510e+03,3.405200550250e+03,9.506534866570e+03,8.160089999600e+03,7.140015563810e+03,7.140921201590e+03,7.322326310720e+03,6.696076987130e+03,9.380891896690e-04,3.488456522330e+03,2.526678773770e+22,1.477909930700e+07
1.311005084400e-05,6.220818405510e-01,7.077004522360e-02,9.795964556580e-02,7.906317309500e-02,5.675291634570e-02,3.520093945470e-02,2.045548126140e-02,1.066620378070e-02,4.816307729550e-03,1.590727854300e-03,4.086080746960e-04,1.539156797910e-04,5.419074078290e-05,1.919941064260e-05,5.560048670950e-06,1.245183282390e-06,1.000000000000e+04,9.601970955660e+03,9.424261020380e+03,9.194945865260e+03,8.868614179000e+03,8.444861254860e+03,7.845013526850e+03,6.992688219310e+03,5.848964450650e+03,3.405143242090e+03,9.506544296850e+03,8.160094773010e+03,7.140039837350e+03,7.140974094030e+03,7.322393138030e+03,6.696161032320e+03,9.380891896690e-04,3.537945970570e+03,2.562523835220e+22,1.508063640560e+07
1.330670161660e-05,6.415289218160e-01,6.711940733290e-02,9.291251660760e-02,7.499505566990e-02,5.383641496850e-02,3.339392009990e-02,1.940620162900e-02,1.011929106710e-02,4.569365898890e-03,1.509151247750e-03,3.876501098580e-04,1.460212346050e-04,5.141133036270e-05,1.821474131410e-05,5.274914285360e-06,1.181332136080e-06,1.000000000000e+04,9.602854212410e+03,9.425222491810e+03,9.195853441660e+03,8.869368361210e+03,8.445382455660e+03,7.845289151590e+03,6.992767544620e+03,5.848936521640e+03,3.405115470330e+03,9.506561807710e+03,8.160099200450e+03,7.140053184680e+03,7.140998097420e+03,7.322417892680e+03,6.696181875810e+03,9.380891896690e-04,3.588593145840e+03,2.599207434940e+22,1.538912637250e+07
