t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.400273723400e-12,5.000000435970e-02,8.575020792550e-08,9.499999004220e-01,7.427274070440e-09,2.040790837550e-09,1.000000000000e+04,6.117285025530e+03,5.000182356730e+02,6.212877506860e+03,6.636138130620e+03,7.504713517360e-03,2.000000004470e+04,1.448594106450e+23,4.526101061330e+06
1.431277829250e-12,5.000000445620e-02,8.764872056190e-08,9.499998982170e-01,7.591724658210e-09,2.085976994930e-09,1.000000000000e+04,6.117294084400e+03,5.000186394330e+02,6.212877347220e+03,6.636138143850e+03,7.504713517360e-03,2.000000004570e+04,1.448594106520e+23,4.526101203030e+06
1.462746996690e-12,5.000000455420e-02,8.957571091780e-08,9.499998959800e-01,7.758641999900e-09,2.131840947640e-09,1.000000000000e+04,6.117303036560e+03,5.000190492490e+02,6.212877185180e+03,6.636138157280e+03,7.504713517360e-03,2.000000004670e+04,1.448594106590e+23,4.526101346860e+06
1.494688201640e-12,5.000000465370e-02,9.153160615970e-08,9.499998937080e-01,7.928063096680e-09,2.178392862690e-09,1.000000000000e+04,6.117311966050e+03,5.000194652120e+02,6.212877020710e+03,6.636138170910e+03,7.504713517360e-03,2.000000004770e+04,1.448594106670e+23,4.526101492840e+06
1.527108524660e-12,5.000000475460e-02,9.351683986200e-08,9.499998914030e-01,8.100025504720e-09,2.225643059610e-09,1.000000000000e+04,6.117320965020e+03,5.000198874150e+02,6.212876853780e+03,6.636138184750e+03,7.504713517360e-03,2.000000004880e+04,1.448594106740e+23,4.526101641020e+06
1.560015152530e-12,5.000000485710e-02,9.553185210250e-08,9.499998890630e-01,8.274567343530e-09,2.273602012730e-09,1.000000000000e+04,6.117330047250e+03,5.000203159510e+02,6.212876684340e+03,6.636138198790e+03,7.504713517360e-03,2.000000004980e+04,1.448594106820e+23,4.526101791420e+06
1.593415379820e-12,5.000000496110e-02,9.757708956030e-08,9.499998866880e-01,8.451727304410e-09,2.322280353490e-09,1.000000000000e+04,6.117338262560e+03,5.000207509140e+02,6.212876512360e+03,6.636138213050e+03,7.504713517360e-03,2.000000005090e+04,1.448594106890e+23,4.526101944070e+06
1.627316610510e-12,5.000000506660e-02,9.965300561470e-08,9.499998842770e-01,8.631544659030e-09,2.371688872800e-09,1.000000000000e+04,6.117346336040e+03,5.000211924010e+02,6.212876337800e+03,6.636138227520e+03,7.504713517360e-03,2.000000005200e+04,1.448594106970e+23,4.526102099020e+06
1.661726359670e-12,5.000000517380e-02,1.017600604460e-07,9.499998818300e-01,8.814059268110e-09,2.421838523440e-09,1.000000000000e+04,6.117354302490e+03,5.000216405110e+02,6.212876160620e+03,6.636138242210e+03,7.504713517360e-03,2.000000005310e+04,1.448594107050e+23,4.526102256290e+06
1.696652255070e-12,5.000000528250e-02,1.038987211360e-07,9.499998793470e-01,8.999311590310e-09,2.472740422500e-09,1.000000000000e+04,6.117362200350e+03,5.000220953420e+02,6.212875980790e+03,6.636138257110e+03,7.504713517360e-03,2.000000005420e+04,1.448594107130e+23,4.526102415920e+06
1.732102038890e-12,5.000000539290e-02,1.060694617740e-07,9.499998768260e-01,9.187342691140e-09,2.524405853800e-09,1.000000000000e+04,6.117370072030e+03,5.000225569950e+02,6.212875798250e+03,6.636138272240e+03,7.504713517360e-03,2.000000005530e+04,1.448594107210e+23,4.526102577940e+06
1.768083569480e-12,5.000000550490e-02,1.082727635610e-07,9.499998742670e-01,9.378194252080e-09,2.576846270440e-09,1.000000000000e+04,6.117377964120e+03,5.000230255730e+02,6.212875612980e+03,6.636138287600e+03,7.504713517360e-03,2.000000005650e+04,1.448594107300e+23,4.526102742390e+06
