t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
2.069259793150e-06,7.208073318090e-01,1.834740426720e-01,8.302089271640e-02,1.222701040910e-02,4.519408749930e-04,1.878151856260e-05,1.000000000000e+04,9.388032627550e+03,8.480921812990e+03,5.500091460440e+03,8.139375850250e+03,7.208463879990e+03,7.504713517360e-03,3.048797962170e+04,2.208235374930e+23,1.673568100060e+07
2.100298700050e-06,7.416912827010e-01,1.697488737710e-01,7.681164485150e-02,1.131266873860e-02,4.181522973500e-04,1.737764068060e-05,1.000000000000e+04,9.388127053480e+03,8.480978700740e+03,5.500110171390e+03,8.139420354100e+03,7.208563292030e+03,7.504713517360e-03,3.099398380050e+04,2.244885108420e+23,1.712118162000e+07
2.131803190550e-06,7.618196940420e-01,1.565208494930e-01,7.082656583440e-02,1.043128395210e-02,3.855822817120e-04,1.602439616160e-05,1.000000000000e+04,9.388174797690e+03,8.481009619670e+03,5.500133594130e+03,8.139472012850e+03,7.208676561290e+03,7.504713517360e-03,3.149783582600e+04,2.281378962070e+23,1.750503558050e+07
2.163780248410e-06,7.811200131080e-01,1.438373071120e-01,6.508749861200e-02,9.586103830750e-03,3.543505752870e-04,1.472676203260e-05,1.000000000000e+04,9.388199118790e+03,8.481027867200e+03,5.500161597370e+03,8.139531913330e+03,7.208806888640e+03,7.504713517360e-03,3.199658737480e+04,2.317503389700e+23,1.788500050790e+07
2.196236962130e-06,7.995314433090e-01,1.317380280910e-01,5.961265690690e-02,8.779826098110e-03,3.245567204300e-04,1.348887494230e-05,1.000000000000e+04,9.388212142070e+03,8.481040090540e+03,5.500194434310e+03,8.139601314750e+03,7.208957240010e+03,7.504713517360e-03,3.248731487600e+04,2.353046637920e+23,1.825885104390e+07
2.229180526560e-06,8.170066960380e-01,1.202540256040e-01,5.441615207820e-02,8.014534693090e-03,2.962776563350e-04,1.231393124570e-05,1.000000000000e+04,9.388219946430e+03,8.481050571860e+03,5.500232695270e+03,8.139681516830e+03,7.209130894970e+03,7.504713517360e-03,3.296721956870e+04,2.387805993320e+23,1.862445576950e+07
2.262618244460e-06,8.335112929350e-01,1.094079327580e-01,4.950825623480e-02,7.291744494050e-03,2.695693245030e-04,1.120425450730e-05,1.000000000000e+04,9.388224629020e+03,8.481060036070e+03,5.500277099470e+03,8.139774176850e+03,7.209331502950e+03,7.504713517360e-03,3.343367129380e+04,2.421590954240e+23,1.897981123470e+07
2.296557528130e-06,8.490230782310e-01,9.921428101990e-02,4.489558004790e-02,6.612431630540e-03,2.444677303150e-04,1.016134041960e-05,1.000000000000e+04,9.388228987220e+03,8.481070721720e+03,5.500328422700e+03,8.139881481950e+03,7.209563383840e+03,7.504713517360e-03,3.388425889550e+04,2.454226881380e+23,1.932308089230e+07
2.331005901050e-06,8.635320349570e-01,8.967964063340e-02,4.058111263050e-02,5.977036789710e-03,2.209891257840e-04,9.185863395710e-06,1.000000000000e+04,9.388233198190e+03,8.481081713820e+03,5.500387645670e+03,8.140005664870e+03,7.209831322980e+03,7.504713517360e-03,3.431684939620e+04,2.485559283800e+23,1.965263989220e+07
2.365970999570e-06,8.770396543630e-01,8.080303235030e-02,3.656440977270e-02,5.385494719630e-03,1.991310732590e-04,8.277721214290e-06,1.000000000000e+04,9.388238088540e+03,8.481094715920e+03,5.500456209920e+03,8.140149293020e+03,7.210140900410e+03,7.504713517360e-03,3.472963239670e+04,2.515457034820e+23,1.996710904410e+07
2.401460574560e-06,8.895579337810e-01,7.257657380200e-02,3.284190234540e-02,4.837279815390e-03,1.788741508640e-04,7.436105245820e-06,1.000000000000e+04,9.388243874610e+03,8.481110189020e+03,5.500535567760e+03,8.140314866470e+03,7.210498855220e+03,7.504713517360e-03,3.512114786210e+04,2.543814384550e+23,2.026537604040e+07
2.437482493180e-06,9.011081910080e-01,6.498625597150e-02,2.940725139890e-02,4.331458236070e-03,1.601838058680e-04,6.659579800490e-06,1.000000000000e+04,9.388250468320e+03,8.481127979070e+03,5.500627356760e+03,8.140506451150e+03,7.210912713360e+03,7.504713517360e-03,3.549030002850e+04,2.570551967120e+23,2.054660608840e+07
2.474044740580e-06,9.117195064730e-01,5.801296722050e-02,2.625181072410e-02,3.866756455840e-03,1.430129389620e-04,5.946187730750e-06,1.000000000000e+04,9.388258267810e+03,8.481148594470e+03,5.500733503830e+03,8.140728367920e+03,7.211391588980e+03,7.504713517360e-03,3.583634938970e+04,2.595616220320e+23,2.081023582520e+07
2.511155421680e-06,9.214275629720e-01,5.163326071290e-02,2.336496759070e-02,3.441611384920e-03,1.273038113610e-04,5.293528370210e-06,1.000000000000e+04,9.388267242930e+03,8.481172503740e+03,5.500856572920e+03,8.140985172940e+03,7.211945724250e+03,7.504713517360e-03,3.615890658900e+04,2.618978943170e+23,2.105596860380e+07
2.548822763010e-06,9.302734173520e-01,4.582015331470e-02,2.073451498870e-02,3.054225558390e-03,1.129899465890e-04,4.698840056360e-06,1.000000000000e+04,9.388277514070e+03,8.481200111080e+03,5.500999148390e+03,8.141282791140e+03,7.212588140300e+03,7.504713517360e-03,3.645791423020e+04,2.640635978460e+23,2.128376072040e+07
2.587055114450e-06,9.383022331340e-01,4.054396953300e-02,1.834702010990e-02,2.702619907590e-03,9.999823106720e-05,4.159084182460e-06,1.000000000000e+04,9.388290214620e+03,8.481232918740e+03,5.501164619810e+03,8.141628247300e+03,7.213332863020e+03,7.504713517360e-03,3.673361781210e+04,2.660605107600e+23,2.149379916690e+07
2.625860951170e-06,9.455618470960e-01,3.577326970790e-02,1.618826019180e-02,2.384700703310e-03,8.825125698990e-05,3.671043694330e-06,1.000000000000e+04,9.388301352800e+03,8.481266572960e+03,5.501356763990e+03,8.142028482580e+03,7.214199087880e+03,7.504713517360e-03,3.698652205690e+04,2.678922887490e+23,2.168646844940e+07
2.665248875440e-06,9.521016847570e-01,3.147556350220e-02,1.424354590490e-02,2.098305290430e-03,7.766914416270e-05,3.231401672380e-06,1.000000000000e+04,9.388325708380e+03,8.481321456350e+03,5.501580731630e+03,8.142495035500e+03,7.215203843160e+03,7.504713517360e-03,3.721735156230e+04,2.695641800510e+23,2.186232083580e+07
2.705227618570e-06,9.579721684340e-01,2.761775200980e-02,1.249785612310e-02,1.841216775110e-03,6.816991003240e-05,2.836748100380e-06,1.000000000000e+04,9.388340349930e+03,8.481365072300e+03,5.501841117120e+03,8.143038836010e+03,7.216375261180e+03,7.504713517360e-03,3.742702336600e+04,2.710828267430e+23,2.202205431720e+07
2.745806042850e-06,9.632236116110e-01,2.416672927720e-02,1.093626032710e-02,1.611242502440e-03,5.967256166930e-05,2.483720256570e-06,1.000000000000e+04,9.388362018990e+03,8.481424279610e+03,5.502145385710e+03,8.143672312570e+03,7.217740720230e+03,7.504713517360e-03,3.761659740400e+04,2.724559059110e+23,2.216647701670e+07
2.786993143490e-06,9.679054806100e-01,2.109000865250e-02,9.544034093680e-03,1.406210814940e-03,5.209684567260e-05,2.168983027460e-06,1.000000000000e+04,9.388388127470e+03,8.481492968470e+03,5.502500899760e+03,8.144412543480e+03,7.219335469010e+03,7.504713517360e-03,3.778723679600e+04,2.736918419960e+23,2.229647475950e+07
2.828798050640e-06,9.720658672020e-01,1.835598396960e-02,8.306878437670e-03,1.224016132400e-03,4.536495440070e-05,1.889303580600e-06,1.000000000000e+04,9.388418785020e+03,8.481574257900e+03,5.502917264230e+03,8.145278819870e+03,7.221201062460e+03,7.504713517360e-03,3.794017413730e+04,2.747995626500e+23,2.241298659530e+07
2.871230031400e-06,9.757511026590e-01,1.593420767050e-02,7.211016450020e-03,1.062629731990e-03,3.940192090830e-05,1.641567166950e-06,1.000000000000e+04,9.388454786010e+03,8.481669596290e+03,5.503405762020e+03,8.146294377760e+03,7.223387100110e+03,7.504713517360e-03,3.807668243650e+04,2.757882882360e+23,2.251698234290e+07
2.914298491880e-06,9.790053542230e-01,1.379565515350e-02,6.243314223140e-03,9.201173257080e-04,3.413627074760e-05,1.422804189130e-06,1.000000000000e+04,9.388497102870e+03,8.481781681270e+03,5.503979999010e+03,8.147487113740e+03,7.225953054860e+03,7.504713517360e-03,3.819804556400e+04,2.766673177900e+23,2.260944008690e+07
2.958012979250e-06,9.818701574660e-01,1.191303101510e-02,5.391420539350e-03,7.946599649210e-04,2.950079209090e-05,1.230222173590e-06,1.000000000000e+04,9.388546990380e+03,8.481913792190e+03,5.504656409480e+03,8.148890557760e+03,7.228970316850e+03,7.504713517360e-03,3.830552683040e+04,2.774458014340e+23,2.269132225230e+07
3.002383183940e-06,9.843845631040e-01,1.026067287020e-02,4.643723051900e-03,6.845474851740e-04,2.543229318530e-05,1.061195695800e-06,1.000000000000e+04,9.388605893240e+03,8.482069742720e+03,5.505454769250e+03,8.150544960980e+03,7.232524344480e+03,7.504713517360e-03,3.840036157700e+04,2.781326867070e+23,2.276356995480e+07
3.047418941700e-06,9.865849618450e-01,8.814666402660e-03,3.989400371910e-03,5.881862146010e-04,2.187188758350e-05,9.132782205440e-07,1.000000000000e+04,9.388675553760e+03,8.482254217310e+03,5.506399066010e+03,8.152498910090e+03,7.236717992030e+03,7.504713517360e-03,3.848373917070e+04,2.787365881600e+23,2.282708928540e+07
3.093130235830e-06,9.885049730670e-01,7.552918394740e-03,3.418455280410e-03,5.041038738080e-04,1.876517469510e-05,7.842095983650e-07,1.000000000000e+04,9.388758149320e+03,8.482472966100e+03,5.507518373470e+03,8.154810947670e+03,7.241674793460e+03,7.504713517360e-03,3.855678867570e+04,2.792656835710e+23,2.288274039650e+07
3.139527199360e-06,9.901754913450e-01,6.455126278090e-03,2.921700802250e-03,4.309474987880e-04,1.606216278220e-05,6.719128661030e-07,1.000000000000e+04,9.388856343560e+03,8.482732947870e+03,5.508848012860e+03,8.157551795950e+03,7.247543448780e+03,7.504713517360e-03,3.862057185750e+04,2.797276632770e+23,2.293133216980e+07
3.186620117350e-06,9.916248079360e-01,5.502698284920e-03,2.490724086230e-03,3.674781337350e-04,1.371707308110e-05,5.744861002440e-07,1.000000000000e+04,9.388973232480e+03,8.483042526710e+03,5.510431098390e+03,8.160807073370e+03,7.254502918750e+03,7.504713517360e-03,3.867608039840e+04,2.801297100010e+23,2.297362009550e+07
3.234419429120e-06,9.928786728620e-01,4.678712676280e-03,2.117867928260e-03,3.125680960680e-04,1.168823923490e-05,4.901982328420e-07,1.000000000000e+04,9.389112876650e+03,8.483412244020e+03,5.512319929810e+03,8.164679683640e+03,7.262767336680e+03,7.504713517360e-03,3.872423207520e+04,2.804784711770e+23,2.301030336070e+07
3.282935730550e-06,9.939603904850e-01,3.967854748240e-03,1.796202477430e-03,2.651968543580e-04,9.937952292670e-06,4.174826340410e-07,1.000000000000e+04,9.389279583220e+03,8.483854103780e+03,5.514578883460e+03,8.169295265550e+03,7.272595774060e+03,7.504713517360e-03,3.876586928700e+04,2.807800482740e+23,2.304202372840e+07
3.332179776510e-06,9.948909798930e-01,3.356311610010e-03,1.519477445150e-03,2.244439242840e-04,8.432201559260e-06,3.549263101380e-07,1.000000000000e+04,9.389481965630e+03,8.484387373200e+03,5.517286482310e+03,8.174803564190e+03,7.284297840440e+03,7.504713517360e-03,3.880176102270e+04,2.810400110580e+23,2.306936703890e+07
3.382162483160e-06,9.956893342580e-01,2.831669653660e-03,1.282073041620e-03,1.894813862740e-04,7.140402302400e-06,3.012585130960e-07,1.000000000000e+04,9.389711980970e+03,8.485010704740e+03,5.520539021750e+03,8.181391348870e+03,7.298239516060e+03,7.504713517360e-03,3.883260561730e+04,2.812634175470e+23,2.309286526370e+07
3.432894930410e-06,9.963723292430e-01,2.382832950270e-03,1.078975425280e-03,1.595717432930e-04,6.035291123050e-06,2.553467889260e-07,1.000000000000e+04,9.390009207430e+03,8.485789770660e+03,5.524455002710e+03,8.189268813430e+03,7.314867751880e+03,7.504713517360e-03,3.885903222520e+04,2.814548246890e+23,2.311299780680e+07
3.484388364360e-06,9.969549944440e-01,1.999930857420e-03,9.057108244440e-04,1.340551933290e-04,5.092502332060e-06,2.161786778520e-07,1.000000000000e+04,9.390361589270e+03,8.486719692940e+03,5.529179760050e+03,8.198709990110e+03,7.334700441600e+03,7.504713517360e-03,3.888160529580e+04,2.816183207740e+23,2.313019458810e+07
3.536654199830e-06,9.974506722390e-01,1.674192974840e-03,7.583133824370e-04,1.123480798440e-04,4.290465858960e-06,1.828580926150e-07,1.000000000000e+04,9.390786175430e+03,8.487844102160e+03,5.534893391870e+03,8.210027903500e+03,7.358353369080e+03,7.504713517360e-03,3.890082903660e+04,2.817575577620e+23,2.314483975870e+07
3.589704022820e-06,9.978711594210e-01,1.397867103500e-03,6.332750574180e-04,9.393373394940e-05,3.610092189090e-06,1.545919575170e-07,1.000000000000e+04,9.391301469860e+03,8.489209312990e+03,5.541817088780e+03,8.223600673290e+03,7.386543205360e+03,7.504713517360e-03,3.891715158850e+04,2.818757815240e+23,2.315727472380e+07
3.643549593170e-06,9.982268476990e-01,1.164124245690e-03,5.275057236320e-04,7.835708245420e-05,3.034567061770e-06,1.306817193620e-07,1.000000000000e+04,9.391928240420e+03,8.490869982040e+03,5.550224216700e+03,8.239875076310e+03,7.420095076370e+03,7.504713517360e-03,3.893096946190e+04,2.819758639740e+23,2.316780155620e+07
3.698202847060e-06,9.985268592630e-01,9.669697213310e-04,4.382927479080e-04,6.521862387090e-05,2.549129756320e-06,1.105141416470e-07,1.000000000000e+04,9.392692727130e+03,8.492895954820e+03,5.560451971920e+03,8.259375457150e+03,7.459944548140e+03,7.504713517360e-03,3.894263202240e+04,2.820603355550e+23,2.317668641170e+07
3.753675899770e-06,9.987791809800e-01,8.011550097730e-04,3.632610402600e-04,5.416856197720e-05,2.140855923390e-06,9.355228113920e-08,1.000000000000e+04,9.393627357610e+03,8.495371461850e+03,5.572916006710e+03,8.282707116940e+03,7.507124716580e+03,7.504713517360e-03,3.895244611290e+04,2.821314187230e+23,2.318416305040e+07
3.809981048270e-06,9.989907772790e-01,6.621032075190e-04,3.003397350000e-04,4.490197086050e-05,1.798479994340e-06,7.932806923870e-08,1.000000000000e+04,9.394767584120e+03,8.498401327560e+03,5.588129685660e+03,8.310560601250e+03,7.562755059890e+03,7.504713517360e-03,3.896067999650e+04,2.821910565000e+23,2.319043584410e+07
3.867130773990e-06,9.991676977820e-01,5.458388413300e-04,2.477299054600e-04,3.715382732980e-05,1.512209160630e-06,6.743473658880e-08,1.000000000000e+04,9.396176412530e+03,8.502130503660e+03,5.606722899660e+03,8.343702815690e+03,7.627977058860e+03,7.504713517360e-03,3.896756720740e+04,2.822409403650e+23,2.319568270600e+07
3.925137745600e-06,9.993151862540e-01,4.489159672270e-04,2.038721601130e-04,3.069453805270e-05,1.273561017580e-06,5.751980600530e-08,1.000000000000e+04,9.397904252660e+03,8.506712781280e+03,5.629468856770e+03,8.382956605660e+03,7.703905772370e+03,7.504713517360e-03,3.897331054120e+04,2.822825391620e+23,2.320005812930e+07
3.984014821780e-06,9.994377690940e-01,3.683601444040e-04,1.674204473300e-04,2.532582466890e-05,1.075210579430e-06,4.927897989910e-08,1.000000000000e+04,9.400027002140e+03,8.512351817670e+03,5.657311037830e+03,8.429172926910e+03,7.791515198120e+03,7.504713517360e-03,3.897808531580e+04,2.823171227140e+23,2.320369567450e+07
4.043775054110e-06,9.995393419720e-01,3.016115050310e-04,1.372162343000e-04,2.087698723660e-05,9.108509465990e-07,4.245021535470e-08,1.000000000000e+04,9.402651845110e+03,8.519312606090e+03,5.691389912100e+03,8.483163083590e+03,7.891510410280e+03,7.504713517360e-03,3.898204260910e+04,2.823457852730e+23,2.320671043520e+07
4.104431689920e-06,9.996232471040e-01,2.464727468600e-04,1.122663236120e-04,1.720193281160e-05,7.750838150500e-07,3.680924579670e-08,1.000000000000e+04,9.405896083980e+03,8.527929204360e+03,5.733079468810e+03,8.545621090150e+03,8.004155086580e+03,7.504713517360e-03,3.898531217070e+04,2.823694666110e+23,2.320920126950e+07
4.165998175270e-06,9.996923411100e-01,2.010675984230e-04,9.172058564990e-05,1.417526435570e-05,6.632779496480e-07,3.216364791970e-08,1.000000000000e+04,9.409903174570e+03,8.538570850890e+03,5.784006757560e+03,8.617023413960e+03,8.129121732750e+03,7.504713517360e-03,3.898800499370e+04,2.823889706480e+23,2.321125272220e+07
4.228488157900e-06,9.997490598390e-01,1.637950573850e-04,7.485489304230e-05,1.169036639400e-05,5.714942975750e-07,2.834976196330e-08,1.000000000000e+04,9.414854862810e+03,8.551727813750e+03,5.846070579600e+03,8.697482880150e+03,8.265328806820e+03,7.504713517360e-03,3.899021578900e+04,2.824049833740e+23,2.321293694990e+07
4.291915490270e-06,9.997954701560e-01,1.332968663730e-04,6.105465493040e-05,9.656705670860e-06,4.963888416860e-07,2.522864377010e-08,1.000000000000e+04,9.420971045410e+03,8.567984114840e+03,5.921435787470e+03,8.786627774170e+03,8.410864478540e+03,7.504713517360e-03,3.899202496720e+04,2.824180871980e+23,2.321431521160e+07
4.356294232620e-06,9.998333228250e-01,1.084225105960e-04,4.979926328250e-05,7.997590280470e-06,4.351283798370e-07,2.268257330710e-08,1.000000000000e+04,9.428514306230e+03,8.588036085160e+03,6.012494944870e+03,8.883479383970e+03,8.562986909650e+03,7.504713517360e-03,3.899350067350e+04,2.824287756950e+23,2.321543942160e+07
4.421638656110e-06,9.998640944010e-01,8.820167557370e-05,4.064964706080e-05,6.648340778440e-06,3.853237645800e-07,2.061227680500e-08,1.000000000000e+04,9.437792954970e+03,8.612697763520e+03,6.121781931300e+03,8.986409094000e+03,8.718285683010e+03,7.504713517360e-03,3.899470040190e+04,2.824374652930e+23,2.321635338020e+07
4.487963245950e-06,9.998890261110e-01,7.181868838970e-05,3.323670773350e-05,5.554591429660e-06,3.449667079760e-07,1.893430507280e-08,1.000000000000e+04,9.449160110580e+03,8.642893361050e+03,6.251814658840e+03,9.093170481890e+03,8.872945108350e+03,7.504713517360e-03,3.899567249860e+04,2.824445061600e+23,2.321709391870e+07
4.555282704640e-06,9.999091584850e-01,5.858976148190e-05,2.725102218600e-05,4.670779103470e-06,3.123733697520e-07,1.757869855770e-08,1.000000000000e+04,9.463005260900e+03,8.679627558890e+03,6.404847095350e+03,9.201048447560e+03,9.023105736390e+03,7.504713517360e-03,3.899645750270e+04,2.824501919220e+23,2.321769192080e+07
4.623611955210e-06,9.999253599180e-01,4.794421834830e-05,2.243434416690e-05,3.958893119720e-06,2.861392870610e-07,1.648710544720e-08,1.000000000000e+04,9.479736994020e+03,8.723929412510e+03,6.582548235110e+03,9.307113782990e+03,9.165249817700e+03,7.504713517360e-03,3.899708925410e+04,2.824547676790e+23,2.321817316690e+07
4.692966144540e-06,9.999383533520e-01,3.940695745080e-05,1.857167208110e-05,3.387312550570e-06,2.650946255940e-07,1.561094570590e-08,1.000000000000e+04,9.499749352660e+03,8.776749403760e+03,6.785580509170e+03,9.408528502840e+03,9.296528076110e+03,7.504713517360e-03,3.899759592890e+04,2.824584375100e+23,2.321855912290e+07
4.763360646710e-06,9.999487372830e-01,3.258464880550e-05,1.548500319110e-05,2.929883632270e-06,2.482715897370e-07,1.491004226430e-08,1.000000000000e+04,9.523370790460e+03,8.838811059200e+03,7.013151504170e+03,9.502837088500e+03,9.414934255020e+03,7.504713517360e-03,3.899800085650e+04,2.824613703880e+23,2.321886756260e+07
4.834811066410e-06,9.999570065250e-01,2.715208650980e-05,1.302715918320e-05,2.565007897070e-06,2.348700949010e-07,1.435120262380e-08,1.000000000000e+04,9.550796518050e+03,8.910426251190e+03,7.262645044570e+03,9.588220387570e+03,9.519408172230e+03,7.504713517360e-03,3.899832332660e+04,2.824637060290e+23,2.321911318250e+07
4.907333242410e-06,9.999635681360e-01,2.284172985370e-05,1.107705705680e-05,2.274937969570e-06,2.242321121450e-07,1.390714712620e-08,1.000000000000e+04,9.582007829390e+03,8.991290293370e+03,7.529412300070e+03,9.663592398510e+03,9.609739873830e+03,7.504713517360e-03,3.899857920910e+04,2.824655593790e+23,2.321930807410e+07
4.980943251040e-06,9.999687558510e-01,1.943421235620e-05,9.535423506180e-06,2.045140212840e-06,2.158174359230e-07,1.355550330640e-08,1.000000000000e+04,9.616698085590e+03,9.080315345960e+03,7.806864651850e+03,9.728613664750e+03,9.686456523620e+03,7.504713517360e-03,3.899878151630e+04,2.824670246840e+23,2.321946215190e+07
5.055657409810e-06,9.999728422150e-01,1.675038784810e-05,8.321186605960e-06,1.863745991750e-06,2.091865700050e-07,1.327806515500e-08,1.000000000000e+04,9.654216701050e+03,9.175538567810e+03,8.086966358870e+03,9.783529042720e+03,9.750513294590e+03,7.504713517360e-03,3.899894087510e+04,2.824681789150e+23,2.321958351290e+07
5.131492280950e-06,9.999760492280e-01,1.464433034740e-05,7.368314025040e-06,1.721086890670e-06,2.039803022110e-07,1.305996254370e-08,1.000000000000e+04,9.693579548130e+03,9.274230914790e+03,8.361087887000e+03,9.829070397700e+03,9.803237715480e+03,7.504713517360e-03,3.899906594230e+04,2.824690847730e+23,2.321967875310e+07
5.208464675170e-06,9.999785564660e-01,1.299800099730e-05,6.623403290350e-06,1.609331986860e-06,1.999083398860e-07,1.288917118600e-08,1.000000000000e+04,9.733541852170e+03,9.373139929220e+03,8.620999489480e+03,9.866237548060e+03,9.846072834540e+03,7.504713517360e-03,3.899916372010e+04,2.824697929750e+23,2.321975320760e+07
5.286591655300e-06,9.999805091290e-01,1.171596167970e-05,6.043282293670e-06,1.522135141310e-06,1.967357190050e-07,1.275595023250e-08,1.000000000000e+04,9.772742181340e+03,9.468900236030e+03,8.859866791400e+03,9.896159040220e+03,9.880474656030e+03,7.504713517360e-03,3.899923987090e+04,2.824703445330e+23,2.321981119060e+07
5.365890540130e-06,9.999820239250e-01,1.072151049580e-05,5.593258174140e-06,1.454379441690e-06,1.942742017380e-07,1.265247441320e-08,1.000000000000e+04,9.809883253490e+03,9.558483117960e+03,9.072945352070e+03,9.919952891420e+03,9.907835239370e+03,7.504713517360e-03,3.899929894570e+04,2.824707724100e+23,2.321985616920e+07
5.446378908230e-06,9.999831943970e-01,9.953176799900e-06,5.245531145820e-06,1.401951528750e-06,1.923708736460e-07,1.257240086440e-08,1.000000000000e+04,9.843896909110e+03,9.639550156610e+03,9.257778056500e+03,9.938710605240e+03,9.929368763560e+03,7.504713517360e-03,3.899934459250e+04,2.824711030280e+23,2.321989092230e+07
5.528074601850e-06,9.999840951220e-01,9.361962807920e-06,4.977940893320e-06,1.361557803650e-06,1.909061242240e-07,1.251072623030e-08,1.000000000000e+04,9.874059650060e+03,9.710669979160e+03,9.414101218020e+03,9.953347885330e+03,9.946199515720e+03,7.504713517360e-03,3.899937971960e+04,2.824713574530e+23,2.321991766520e+07
5.610995730880e-06,9.999847854860e-01,8.908856873140e-06,4.772843406250e-06,1.330567567030e-06,1.897832195070e-07,1.246341471150e-08,1.000000000000e+04,9.900027290540e+03,9.771326255630e+03,9.543363865560e+03,9.964689229900e+03,9.959251989190e+03,7.504713517360e-03,3.899940664300e+04,2.824715524580e+23,2.321993816180e+07
5.695160676840e-06,9.999853123910e-01,8.563053512850e-06,4.616305415030e-06,1.306896285780e-06,1.889260684610e-07,1.242728080930e-08,1.000000000000e+04,9.921795541040e+03,9.821767318240e+03,9.648137356220e+03,9.973414719940e+03,9.969304304800e+03,7.504713517360e-03,3.899942719170e+04,2.824717012920e+23,2.321995380490e+07
5.780588097000e-06,9.999857128250e-01,8.300266165620e-06,4.497338836510e-06,1.288895427590e-06,1.882745345350e-07,1.239980362110e-08,1.000000000000e+04,9.939621122690e+03,9.862803265420e+03,9.731629074940e+03,9.980087643670e+03,9.976997840730e+03,7.504713517360e-03,3.899944280810e+04,2.824718144010e+23,2.321996569300e+07
5.867296928450e-06,9.999860158400e-01,8.101417778790e-06,4.407314216420e-06,1.275267584770e-06,1.877813994510e-07,1.237900060020e-08,1.000000000000e+04,9.953922142200e+03,9.895548769830e+03,9.797167721440e+03,9.985163111980e+03,9.982851230100e+03,7.504713517360e-03,3.899945462540e+04,2.824718999930e+23,2.321997468880e+07
5.955306392380e-06,9.999862441340e-01,7.951607914310e-06,4.339488400180e-06,1.264996035430e-06,1.874099805560e-07,1.236332617310e-08,1.000000000000e+04,9.965194806980e+03,9.921247279470e+03,9.847934959620e+03,9.988995031310e+03,9.987277398410e+03,7.504713517360e-03,3.899946352860e+04,2.824719644790e+23,2.321998146620e+07
6.044635998260e-06,9.999864153650e-01,7.839247427490e-06,4.288614873810e-06,1.257289242980e-06,1.871314857160e-07,1.235156936150e-08,1.000000000000e+04,9.973949090960e+03,9.941141385840e+03,9.886837115190e+03,9.991870836740e+03,9.990606478830e+03,7.504713517360e-03,3.899947020640e+04,2.824720128460e+23,2.321998654950e+07
6.135305548240e-06,9.999865432170e-01,7.755353895750e-06,4.250629138440e-06,1.251534229100e-06,1.869233315790e-07,1.234278349180e-08,1.000000000000e+04,9.980663255280e+03,9.956362586500e+03,9.916370645930e+03,9.994027968530e+03,9.993100228980e+03,7.504713517360e-03,3.899947519250e+04,2.824720489600e+23,2.321999034500e+07
6.227335141460e-06,9.999866382450e-01,7.692998306490e-06,4.222396014090e-06,1.247256255240e-06,1.867685650950e-07,1.233625115820e-08,1.000000000000e+04,9.985754399190e+03,9.967877427420e+03,9.938597798780e+03,9.995639103900e+03,9.994956830390e+03,7.504713517360e-03,3.899947889850e+04,2.824720758030e+23,2.321999316600e+07
6.320745178580e-06,9.999867085430e-01,7.646870971840e-06,4.201510007300e-06,1.244090713150e-06,1.866541822320e-07,1.233142117120e-08,1.000000000000e+04,9.989575750000e+03,9.976508856890e+03,9.955182939210e+03,9.996827723970e+03,9.996330779380e+03,7.504713517360e-03,3.899948164010e+04,2.824720956600e+23,2.321999525290e+07
6.415556366260e-06,9.999867603030e-01,7.612907875480e-06,4.186131513000e-06,1.241760004170e-06,1.865698577620e-07,1.232786173520e-08,1.000000000000e+04,9.992421857400e+03,9.982930763840e+03,9.967480407000e+03,9.997706024340e+03,9.997344717090e+03,7.504713517360e-03,3.899948365860e+04,2.824721102800e+23,2.321999678950e+07
6.511789721750e-06,9.999867982300e-01,7.588021592830e-06,4.174862957440e-06,1.240051914150e-06,1.865081584620e-07,1.232525596080e-08,1.000000000000e+04,9.994524076040e+03,9.987670087890e+03,9.976533442380e+03,9.998346981580e+03,9.998087297010e+03,7.504713517360e-03,3.899948513780e+04,2.824721209940e+23,2.321999791540e+07
6.609466577580e-06,9.999868259040e-01,7.569863322010e-06,4.166640799730e-06,1.238805561830e-06,1.864631300350e-07,1.232335429270e-08,1.000000000000e+04,9.996067278120e+03,9.991147129880e+03,9.983163253240e+03,9.998815355390e+03,9.998629392620e+03,7.504713517360e-03,3.899948621700e+04,2.824721288110e+23,2.321999873690e+07
6.708608586240e-06,9.999868459840e-01,7.556687493390e-06,4.160674688720e-06,1.237901166790e-06,1.864304458260e-07,1.232197407320e-08,1.000000000000e+04,9.997192006020e+03,9.993680147850e+03,9.987987170330e+03,9.999155602720e+03,9.999023025810e+03,7.504713517360e-03,3.899948700010e+04,2.824721344830e+23,2.321999933300e+07
6.809237725040e-06,9.999868604290e-01,7.547209576530e-06,4.156383011140e-06,1.237250582010e-06,1.864069343710e-07,1.232098119600e-08,1.000000000000e+04,9.998003557190e+03,9.995507269000e+03,9.991463613500e+03,9.999400419220e+03,9.999306254850e+03,7.504713517360e-03,3.899948756350e+04,2.824721385630e+23,2.321999976190e+07
